item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
250989,complete,9/29/2016,BO_shovel-truck-orange,290,1,290,100174701,Kids & Baby,\N,0,cod,9/29/2016,Net,290,2016,9,2016-7,Sep-16,FY17,1894
251019,canceled,9/30/2016,Huawei_Honor_3CLite_gosf_hazir-White-Karachi,12370,1,10514.5,100174727,Mobiles & Tablets,\N,1855.5,Payaxis,9/30/2016,Gross,"12,370",2016,9,2016-9,Sep-16,FY17,9451
251055,complete,9/30/2016,bata_8646833-black-43,500,1,1587.5,100174750,Men's Fashion,\N,50,Payaxis,9/30/2016,Net,500,2016,9,2016-9,Sep-16,FY17,9465
251089,complete,9/30/2016,RUB_Rubian Zipper,220,1,110,100174773,Mobiles & Tablets,\N,110,Payaxis,9/30/2016,Net,220,2016,9,2016-9,Sep-16,FY17,9474
251138,canceled,9/30/2016,ANKER_A7136H11-Black,850,1,5696.7,100174803,Mobiles & Tablets,\N,85,Payaxis,9/30/2016,Gross,850,2016,9,2016-8,Sep-16,FY17,4576
251176,complete,9/30/2016,Dany_6954217875149_gosf_hazir-Karachi,5210,1,5210,100174825,Mobiles & Tablets,\N,0,cod,9/30/2016,Net,"5,210",2016,9,2016-9,Sep-16,FY17,9481
251213,complete,9/30/2016,cr_CHANA BLACK SUPER-500 GM,188,1,1879,100174847,Soghaat,\N,0,cod,9/30/2016,Net,188,2016,9,2016-9,Sep-16,FY17,9498
251245,complete,9/30/2016,akl_A132126391_GMFS001-15.5,1470,1,2646,100174864,Men's Fashion,\N,147,Payaxis,9/30/2016,Net,"1,470",2016,9,2016-9,Sep-16,FY17,9499
251288,complete,9/30/2016,rub_Rubian_Smart Mini Bluetooth,610,1,654.5,100174882,Mobiles & Tablets,\N,305,Payaxis,9/30/2016,Net,610,2016,9,2016-7,Sep-16,FY17,380
251326,complete,9/30/2016,Haier_G30,6500,1,4550,100174909,Mobiles & Tablets,\N,1950,Payaxis,9/30/2016,Net,"6,500",2016,9,2016-9,Sep-16,FY17,9524
251368,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,2,480,100174930,Soghaat,\N,0,cod,9/30/2016,Net,480,2016,9,2016-9,Sep-16,FY17,9015
251407,complete,9/30/2016,Bparcel_2600mAh-SILVER,275,1,624.5,100174959,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Net,275,2016,9,2016-9,Sep-16,FY17,9544
251446,complete,9/30/2016,Huawei_Huawei B2 Talk Band,8250,1,7012.5,100174992,Mobiles & Tablets,\N,1237.5,Payaxis,9/30/2016,Net,"8,250",2016,9,2016-9,Sep-16,FY17,9555
251481,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100175021,Soghaat,C-LHC-34286,0,cod,9/30/2016,Net,240,2016,9,2016-7,Sep-16,FY17,163
251518,canceled,9/30/2016,bata_5616462-black-38,300,1,846,100175042,Women's Fashion,\N,30,Payaxis,9/30/2016,Gross,300,2016,9,2016-7,Sep-16,FY17,380
251561,complete,9/30/2016,igeek_iGeek Moka Fast Charging Power Bank - 7500 mAh - PINK,670,1,335,100175070,Mobiles & Tablets,C-FSD-30642,335,Payaxis,9/30/2016,Net,670,2016,9,2016-7,Sep-16,FY17,58
251600,complete,9/30/2016,bata_8646833-black-41,500,1,450,100175097,Men's Fashion,C-PEW-32935,50,Payaxis,9/30/2016,Net,500,2016,9,2016-7,Sep-16,FY17,32
251630,complete,9/30/2016,GMZV_Ubisoft Assassin's Creed Syndicate - PS4,2200,1,1980,100175118,Entertainment,\N,220,Payaxis,9/30/2016,Net,"2,200",2016,9,2016-9,Sep-16,FY17,8282
251681,canceled,9/30/2016,GMZV_PlayStation 4 - 500GB - Region 2 - UK PAL - Black,31599,1,22119.3,100175156,Entertainment,\N,9479.7,Payaxis,9/30/2016,Gross,"31,599",2016,9,2016-9,Sep-16,FY17,9230
251712,canceled,9/30/2016,Rajesh_RAJ031,570,1,1786,100175183,Appliances,\N,0,Payaxis,9/30/2016,Gross,570,2016,9,2016-9,Sep-16,FY17,9600
251754,canceled,9/30/2016,igeek_iGeek Moka Fast Charging Power Bank - 7500 mAh - PINK,670,1,335,100175212,Mobiles & Tablets,\N,335,Payaxis,9/30/2016,Gross,670,2016,9,2016-9,Sep-16,FY17,7506
251790,complete,9/30/2016,BFV_Black Friday voucher Rs 500,500,1,2500,100175244,Others,\N,250,Payaxis,9/30/2016,Net,500,2016,9,2016-9,Sep-16,FY17,8391
251807,canceled,9/30/2016,Jordana_014- Lipstick-Cherry,449,1,449,100175257,Beauty & Grooming,\N,0,Payaxis,9/30/2016,Gross,449,2016,9,2016-9,Sep-16,FY17,9024
251864,canceled,9/30/2016,GMZV_2K Games NBA 2K17 Legend Edition - PS4,5100,1,5550,100175294,Entertainment,\N,1530,Payaxis,9/30/2016,Gross,"5,100",2016,9,2016-9,Sep-16,FY17,8037
251892,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,2,480,100175315,Soghaat,C-KHC-40343,0,cod,9/30/2016,Net,480,2016,9,2016-7,Sep-16,FY17,114
251934,complete,9/30/2016,RB_Household Bundle,999,1,799.2,100175349,Superstore,\N,199.8,Payaxis,9/30/2016,Net,999,2016,9,2016-9,Sep-16,FY17,9657
251977,canceled,9/30/2016,Bata_8746451-PU-Black-42,500,1,10494.5,100175375,Men's Fashion,\N,0,Payaxis,9/30/2016,Gross,500,2016,9,2016-7,Sep-16,FY17,2215
252027,canceled,9/30/2016,Trans2_LW 999 ,5,1,2.5,100175398,\N,\N,2.5,Payaxis,9/30/2016,Gross,5,2016,9,2016-7,Sep-16,FY17,73
252060,canceled,9/30/2016,bata_5616462-black-37,300,1,270,100175422,Women's Fashion,\N,30,Payaxis,9/30/2016,Gross,300,2016,9,2016-9,Sep-16,FY17,9675
252104,canceled,9/30/2016,RB_Household Bundle,999,1,799.2,100175446,Superstore,C-PEW-103055,199.8,Payaxis,9/30/2016,Gross,999,2016,9,2016-9,Sep-16,FY17,9686
252143,canceled,9/30/2016,Haier Esteem i40,9999,1,6999.3,100175477,Mobiles & Tablets,\N,2999.7,Payaxis,9/30/2016,Gross,"9,999",2016,9,2016-9,Sep-16,FY17,9695
252187,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100175511,Soghaat,C-KHC-101899,0,cod,9/30/2016,Net,240,2016,9,2016-7,Sep-16,FY17,114
252226,canceled,9/30/2016,dawlance_MD11S,6115,1,4586.25,100175539,Appliances,\N,1528.75,Payaxis,9/30/2016,Gross,"6,115",2016,9,2016-9,Sep-16,FY17,8588
252264,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100175565,Soghaat,\N,0,cod,9/30/2016,Net,240,2016,9,2016-9,Sep-16,FY17,9728
252293,canceled,9/30/2016,AudionicRex7,1690,1,1786.5,100175581,Entertainment,\N,253.5,Payaxis,9/30/2016,Gross,"1,690",2016,9,2016-9,Sep-16,FY17,8449
252335,canceled,9/30/2016,Sogo_Sogo_JPN-425 Heavy Dry Iron,1375,1,12958.75,100175608,Appliances,\N,137.5,Payaxis,9/30/2016,Gross,"1,375",2016,9,2016-9,Sep-16,FY17,9740
252387,canceled,9/30/2016,igeek_iGeek Urbanista San Francisco,500,1,250,100175641,Mobiles & Tablets,\N,250,Payaxis,9/30/2016,Gross,500,2016,9,2016-9,Sep-16,FY17,9041
252423,canceled,9/30/2016,akl_A132126391_GMFS001-16.5,1470,1,3871.2,100175666,Men's Fashion,\N,147,Payaxis,9/30/2016,Gross,"1,470",2016,9,2016-9,Sep-16,FY17,9744
252463,canceled,9/30/2016,dany_Pb-55,1175,1,1175,100175693,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,"1,175",2016,9,2016-9,Sep-16,FY17,8637
252510,canceled,9/30/2016,Huawei Honor 3C_gosf_hazir-White-Lahore,13810,1,11738.5,100175718,Mobiles & Tablets,\N,2071.5,Payaxis,9/30/2016,Gross,"13,810",2016,9,2016-9,Sep-16,FY17,9374
252547,complete,9/30/2016,shahi_buy one get one free Shahi Munchy Mix,85,1,85,100175746,Soghaat,C-LHC-33644,0,cod,9/30/2016,Net,85,2016,9,2016-7,Sep-16,FY17,163
252593,canceled,9/30/2016,RB_Household Bundle,999,1,799.2,100175776,Superstore,\N,199.8,Payaxis,9/30/2016,Gross,999,2016,9,2016-9,Sep-16,FY17,9745
252633,canceled,9/30/2016,RB_Household Bundle,999,1,799.2,100175796,Superstore,\N,199.8,Payaxis,9/30/2016,Gross,999,2016,9,2016-9,Sep-16,FY17,9787
252670,complete,9/30/2016,BFV_Black Friday voucher Rs  2000,2000,1,2500,100175820,Others,\N,1000,Payaxis,9/30/2016,Net,"2,000",2016,9,2016-9,Sep-16,FY17,8475
252717,canceled,9/30/2016,kcc_Bakheer Pocket Perfume,120,1,120,100175848,Beauty & Grooming,C-KHIW-30222,0,Payaxis,9/30/2016,Gross,120,2016,9,2016-7,Sep-16,FY17,820
252747,complete,9/30/2016,b&d_2 Slice Sandwich Maker TS1000,2931,1,2051.7,100175877,Appliances,\N,879.3,Payaxis,9/30/2016,Net,"2,931",2016,9,2016-9,Sep-16,FY17,9746
252794,canceled,9/30/2016,Life source_YD-24,2600,1,2340,100175907,Health & Sports,\N,260,Payaxis,9/30/2016,Gross,"2,600",2016,9,2016-7,Sep-16,FY17,548
252808,canceled,9/30/2016,shahi_buy one get one free Shahi Dal Moth,85,1,85,100175917,Soghaat,C-MUX-43685,0,Payaxis,9/30/2016,Gross,85,2016,9,2016-7,Sep-16,FY17,813
252861,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100175963,Soghaat,\N,0,cod,9/30/2016,Net,240,2016,9,2016-9,Sep-16,FY17,7760
252898,canceled,9/30/2016,RB_Household Bundle,999,1,799.2,100175993,Superstore,\N,199.8,Payaxis,9/30/2016,Gross,999,2016,9,2016-9,Sep-16,FY17,9831
252934,complete,9/30/2016,sockoye_CW-Crew-White,299,1,897,100176024,Health & Sports,\N,0,cod,9/30/2016,Net,299,2016,9,2016-8,Sep-16,FY17,2454
252954,complete,9/30/2016,RB_Household Bundle,999,1,999,100176039,Superstore,\N,0,cod,9/30/2016,Net,999,2016,9,2016-7,Sep-16,FY17,36
252998,complete,9/30/2016,electro_Bluetooth Shower Speaker-Black,700,1,350,100176070,Mobiles & Tablets,\N,350,Payaxis,9/30/2016,Net,700,2016,9,2016-9,Sep-16,FY17,9744
253018,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100176086,Soghaat,\N,0,cod,9/30/2016,Net,240,2016,9,2016-9,Sep-16,FY17,9858
253085,complete,9/30/2016,RB_Household Bundle,999,1,999,100176137,Superstore,\N,0,cod,9/30/2016,Net,999,2016,9,2016-9,Sep-16,FY17,6918
253122,canceled,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,216,100176169,Soghaat,\N,24,Payaxis,9/30/2016,Gross,240,2016,9,2016-9,Sep-16,FY17,6764
253161,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100176196,Soghaat,C-KHC-104496,0,cod,9/30/2016,Net,240,2016,9,2016-7,Sep-16,FY17,114
253196,complete,9/30/2016,RB_Household Bundle,999,1,799.2,100176225,Superstore,\N,199.8,Payaxis,9/30/2016,Net,999,2016,9,2016-9,Sep-16,FY17,8716
253230,complete,9/30/2016,dawlance_Microwave Oven MD-7 - 20 litres,5870,1,4402.5,100176254,Appliances,\N,1467.5,Payaxis,9/30/2016,Net,"5,870",2016,9,2016-9,Sep-16,FY17,9903
253276,canceled,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,216,100176282,Soghaat,C-LHC-104902,24,Payaxis,9/30/2016,Gross,240,2016,9,2016-7,Sep-16,FY17,163
253309,complete,9/30/2016,kcc_krone deal,360,1,360,100176299,Beauty & Grooming,C-ISB-45193,0,cod,9/30/2016,Net,360,2016,9,2016-7,Sep-16,FY17,35
253351,complete,9/30/2016,RS_Soan Papri-500gm,300,1,300,100176328,Soghaat,C-ISB-40033,0,cod,9/30/2016,Net,300,2016,9,2016-7,Sep-16,FY17,35
253385,order_refunded,9/30/2016,audionic_6954217686844,1250,1,1250,100176355,Computing,\N,0,cod,9/30/2016,Valid,"1,250",2016,9,2016-9,Sep-16,FY17,8158
253419,complete,9/30/2016,Al Muhafiz Sohan Halwa Almond,240,1,240,100176378,Soghaat,C-KHC-34670,0,cod,9/30/2016,Net,240,2016,9,2016-7,Sep-16,FY17,114
253464,complete,9/30/2016,shahi_buy one get one free Shahi Chewra ,85,1,85,100176411,Soghaat,C-LHC-40161,0,cod,9/30/2016,Net,85,2016,9,2016-7,Sep-16,FY17,163
253498,canceled,9/30/2016,osaka_5.5W LED BULB,242,1,1392.8,100176433,Appliances,\N,48.4,Payaxis,9/30/2016,Gross,242,2016,9,2016-9,Sep-16,FY17,9734
253539,complete,9/30/2016,ajmery_TA-3,999,1,999,100176454,Men's Fashion,C-ISB-104227,0,cod,9/30/2016,Net,999,2016,9,2016-7,Sep-16,FY17,35
253590,canceled,9/30/2016,RB_Household Bundle,999,2,1798.2,100176489,Superstore,\N,199.8,Payaxis,9/30/2016,Gross,"1,998",2016,9,2016-9,Sep-16,FY17,9926
253620,canceled,9/30/2016,West Point_WF-1753,2602,10,25239.4,100176514,Appliances,\N,780.6,Payaxis,9/30/2016,Gross,"26,020",2016,9,2016-9,Sep-16,FY17,9905
253652,complete,9/30/2016,Huawei Honor 3C_gosf_hazir-White-Islamabad,13810,1,11738.5,100176538,Mobiles & Tablets,\N,2071.5,Payaxis,9/30/2016,Net,"13,810",2016,9,2016-9,Sep-16,FY17,9319
253681,complete,9/30/2016,Dany_6954217875149_gosf_hazir-Islamabad,5210,1,4689,100176561,Mobiles & Tablets,\N,521,Payaxis,9/30/2016,Net,"5,210",2016,9,2016-9,Sep-16,FY17,9983
253730,canceled,9/30/2016,Huawei Honor 3C_gosf_hazir-White-Islamabad,13810,1,11738.5,100176599,Mobiles & Tablets,\N,2071.5,Payaxis,9/30/2016,Gross,"13,810",2016,9,2016-9,Sep-16,FY17,8431
253772,canceled,9/30/2016,Omega_Omega_9Pcs Non-Stick Cookware Set,3200,1,9854.5,100176629,Home & Living,\N,320,Payaxis,9/30/2016,Gross,"3,200",2016,9,2016-9,Sep-16,FY17,9417
253808,complete,9/30/2016,RB_Household Bundle,999,1,999,100176658,Superstore,C-RWP-31924,0,cod,9/30/2016,Net,999,2016,9,2016-7,Sep-16,FY17,33
253842,canceled,9/30/2016,ANKER_A1252011-Black,3635,1,2908,100176685,Mobiles & Tablets,\N,727,Payaxis,9/30/2016,Gross,"3,635",2016,9,2016-9,Sep-16,FY17,10012
253879,complete,9/30/2016,dawlance_DWF-1600A,27620,1,27620,100176720,Appliances,\N,0,cod,9/30/2016,Net,"27,620",2016,9,2016-9,Sep-16,FY17,10028
253919,canceled,9/30/2016,HP_Officejet 2130 (3-in-1),3989,1,2991.75,100176744,Computing,\N,997.25,Payaxis,9/30/2016,Gross,"3,989",2016,9,2016-9,Sep-16,FY17,7957
253964,complete,9/30/2016,sputnik_2207/6-10,640,1,2380,100176777,Women's Fashion,\N,0,cod,9/30/2016,Net,640,2016,9,2016-8,Sep-16,FY17,3983
254003,canceled,9/30/2016,igeek_Mini Wired Selfie Stick - Blue,155,1,155,100176803,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,155,2016,9,2016-9,Sep-16,FY17,8316
254037,complete,9/30/2016,BO_shovel-truck-orange,290,1,290,100176831,Kids & Baby,\N,0,cod,9/30/2016,Net,290,2016,9,2016-9,Sep-16,FY17,7933
254075,canceled,9/30/2016,igeek_Mini Wired Selfie Stick - Blue,155,1,155,100176861,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,155,2016,9,2016-9,Sep-16,FY17,9989
254106,canceled,9/30/2016,Audionic6-954217-517827,535,1,535,100176885,Computing,\N,0,cod,9/30/2016,Gross,535,2016,9,2016-7,Sep-16,FY17,36
254154,canceled,9/30/2016,b&d_Chopper FX 350,4902,1,4902,100176922,Appliances,\N,0,Payaxis,9/30/2016,Gross,"4,902",2016,9,2016-9,Sep-16,FY17,10073
254191,canceled,9/30/2016,West Point_WF-7201GL,3800,1,3800,100176953,Appliances,\N,0,Payaxis,9/30/2016,Gross,"3,800",2016,9,2016-9,Sep-16,FY17,10085
254222,complete,9/30/2016,cr_REWARI CHAKWAL,110,1,265,100176980,Soghaat,\N,0,cod,9/30/2016,Net,110,2016,9,2016-9,Sep-16,FY17,8095
254258,complete,9/30/2016,shahi_buy one get one free Shahi Chewra ,85,1,85,100177014,Soghaat,C-LHC-30874,0,cod,9/30/2016,Net,85,2016,9,2016-7,Sep-16,FY17,163
254293,canceled,9/30/2016,dawlance_DW396HP,9915,1,9915,100177045,Appliances,\N,0,Payaxis,9/30/2016,Gross,"9,915",2016,9,2016-9,Sep-16,FY17,9529
254325,canceled,9/30/2016,igeek_Mini Wired Selfie Stick - Blue,155,1,155,100177072,Mobiles & Tablets,R-isb-58059,0,Payaxis,9/30/2016,Gross,155,2016,9,2016-7,Sep-16,FY17,79
254365,canceled,9/30/2016,West Point_WF-7201GL,3800,1,3800,100177096,Appliances,\N,0,Payaxis,9/30/2016,Gross,"3,800",2016,9,2016-9,Sep-16,FY17,10110
254398,canceled,9/30/2016,Farah_3-B,1998,1,1998,100177118,Women's Fashion,\N,0,cod,9/30/2016,Gross,"1,998",2016,9,2016-9,Sep-16,FY17,9429
254429,complete,9/30/2016,bata_5616462-black-38,300,1,300,100177143,Women's Fashion,\N,0,cod,9/30/2016,Net,300,2016,9,2016-9,Sep-16,FY17,7415
254466,canceled,9/30/2016,shahi_buy one get one free Shahi Chewra ,85,1,85,100177171,Soghaat,C-MUX-43685,0,Payaxis,9/30/2016,Gross,85,2016,9,2016-7,Sep-16,FY17,813
254503,canceled,9/30/2016,Apple iPhone 6S Plus 16GB,87499,1,87499,100177204,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,"87,499",2016,9,2016-9,Sep-16,FY17,10139
254532,canceled,9/30/2016,Apple iPhone 5S (16 GB),35555,1,35555,100177231,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,"35,555",2016,9,2016-9,Sep-16,FY17,8598
254552,canceled,9/30/2016,Apple iPhone 5S (16 GB),35555,1,35555,100177246,Mobiles & Tablets,\N,0,Payaxis,9/30/2016,Gross,"35,555",2016,9,2016-9,Sep-16,FY17,10144
254602,canceled,9/30/2016,emart_00-1,649,1,649,100177283,\N,\N,0,Payaxis,9/30/2016,Gross,649,2016,9,2016-8,Sep-16,FY17,4797
254643,complete,9/30/2016,BFV_Black Friday voucher Rs  2000,2000,1,2155,100177315,Others,\N,0,Payaxis,9/30/2016,Net,"2,000",2016,9,2016-9,Sep-16,FY17,10100
254668,canceled,9/30/2016,GMZV_DualShock 4 Wireless Controller for PlayStation 4 - Jet Bla,4735,1,4735,100177334,Entertainment,\N,0,Payaxis,9/30/2016,Gross,"4,735",2016,9,2016-7,Sep-16,FY17,210
254700,canceled,9/30/2016,BO_nonRC-Jeep-Silver,250,1,250,100177362,Kids & Baby,\N,0,Payaxis,9/30/2016,Gross,250,2016,9,2016-9,Sep-16,FY17,10177
254727,canceled,9/30/2016,GMZV_DualShock 4 Wireless Controller for PlayStation 4 - Jet Bla,4735,1,4735,100177387,Entertainment,\N,0,Payaxis,9/30/2016,Gross,"4,735",2016,9,2016-9,Sep-16,FY17,9596
254773,complete,9/30/2016,BWS_MB003C,375,1,1274,100177427,Women's Fashion,\N,0,cod,9/30/2016,Net,375,2016,9,2016-9,Sep-16,FY17,8448
254816,complete,9/30/2016,West Point_WF-1809,4961,1,3472.7,100177460,Appliances,\N,1488.3,Payaxis,9/30/2016,Net,"4,961",2016,9,2016-9,Sep-16,FY17,10193
254851,complete,9/30/2016,dawlance_Reddish DW-115CHZ,12325,1,9860,100177484,Appliances, R SKZ 106980,2465,Payaxis,9/30/2016,Net,"12,325",2016,9,2016-9,Sep-16,FY17,10190
254879,complete,9/30/2016,ANKER_A1252011-Black,3635,1,2908,100177508,Mobiles & Tablets,\N,727,Payaxis,9/30/2016,Net,"3,635",2016,9,2016-9,Sep-16,FY17,10201
254922,canceled,9/30/2016,Haier_LE 42B9000,32999,1,32999,100177542,Entertainment,\N,0,Payaxis,9/30/2016,Gross,"32,999",2016,9,2016-9,Sep-16,FY17,9128
254956,canceled,9/30/2016,lenovo_80J2021CUE,47265,1,37812,100177572,Computing,\N,9453,Payaxis,9/30/2016,Gross,"47,265",2016,9,2016-9,Sep-16,FY17,9749
254994,order_refunded,9/30/2016,TTmachine_packof4men03_Regular-M,1297,1,1297,100177601,Men's Fashion,\N,0,cod,9/30/2016,Valid,"1,297",2016,9,2016-9,Sep-16,FY17,6922
255025,complete,9/30/2016,BFV_Black Friday voucher Rs  1500,1500,1,750,100177623,Others,\N,750,Payaxis,9/30/2016,Net,"1,500",2016,9,2016-9,Sep-16,FY17,10183
255061,canceled,9/30/2016,shahi_buy one get one free Shahi Dal Moong,85,15,3720,100177651,Soghaat,\N,0,Payaxis,9/30/2016,Gross,"1,275",2016,9,2016-9,Sep-16,FY17,7653
255097,complete,9/30/2016,b&d_2 Slice Sandwich Maker TS1000,2931,1,2051.7,100177676,Appliances,\N,879.3,Payaxis,9/30/2016,Net,"2,931",2016,9,2016-9,Sep-16,FY17,9687
255135,complete,9/30/2016,vitamin_Vita Zinc,280,1,1190,100177700,Health & Sports,\N,0,cod,9/30/2016,Net,280,2016,9,2016-9,Sep-16,FY17,10249
255164,complete,9/30/2016,Omega_Omega_9Pcs Non-Stick Cookware Set,3200,1,9100,100177723,Home & Living,\N,0,cod,9/30/2016,Net,"3,200",2016,9,2016-9,Sep-16,FY17,8485
255198,canceled,9/30/2016,Huawei_Honor_3CLite_gosf_hazir-White-Karachi,12370,4,47624.5,100177749,Mobiles & Tablets,\N,1855.5,Payaxis,9/30/2016,Gross,"49,480",2016,9,2016-9,Sep-16,FY17,10265
255235,complete,9/30/2016,ANKER_A7136HB1-Pure Golden,850,2,1700,100177773,Mobiles & Tablets,\N,0,cod,9/30/2016,Net,"1,700",2016,9,2016-9,Sep-16,FY17,10270
255271,canceled,10/01/2016,BFV_Black Friday voucher Rs 500,500,1,250,100177802,Others,\N,250,Payaxis,10/01/2016,Gross,500,2016,10,2016-9,Oct-16,FY17,8911
255306,complete,10/01/2016,shahi_buy one get one free Shahi Savory Mix,85,1,85,100177829,Soghaat,\N,0,cod,10/01/2016,Net,85,2016,10,2016-9,Oct-16,FY17,8592
255342,canceled,10/01/2016,Audionic_DJ-107,699,1,2074,100177853,Computing,\N,0,cod,10/01/2016,Gross,699,2016,10,2016-9,Oct-16,FY17,7468
255377,canceled,10/01/2016,Zuk Z1-White-Lahore,24999,1,24999,100177878,Mobiles & Tablets,\N,0,Payaxis,10/01/2016,Gross,"24,999",2016,10,2016-9,Oct-16,FY17,7073
255413,canceled,10/01/2016,Apple iPhone 6S Plus 16GB,87499,1,87499,100177899,Mobiles & Tablets,\N,0,Payaxis,10/01/2016,Gross,"87,499",2016,10,2016-9,Oct-16,FY17,10139
255448,complete,10/01/2016,shahi_buy one get one free Shahi Dal Moth,85,1,85,100177925,Soghaat,\N,0,cod,10/01/2016,Net,85,2016,10,2016-7,Oct-16,FY17,1730
255485,canceled,10/01/2016,shahi_buy one get one free Shahi Savory Mix,85,1,255,100177952,Soghaat,\N,0,cod,10/01/2016,Gross,85,2016,10,2016-9,Oct-16,FY17,9343
255518,complete,10/01/2016,emart_00-7,699,1,349.5,100177982,Home & Living,\N,349.5,Payaxis,10/01/2016,Net,699,2016,10,2016-9,Oct-16,FY17,8145
255553,canceled,10/01/2016,bata_leena-5178229-37-4,799,1,1399,100178012,Women's Fashion,\N,0,Payaxis,10/01/2016,Gross,799,2016,10,2016-8,Oct-16,FY17,4102
255588,order_refunded,10/01/2016,Al Muhafiz Multani Sohan Halwa Ticky Pack,460,1,460,100178041,Soghaat,\N,0,cod,10/01/2016,Valid,460,2016,10,2016-10,Oct-16,FY17,10317
255628,canceled,10/01/2016,shahi_buy one get one free Shahi Savory Mix,85,1,340,100178069,Soghaat,R70504,0,Payaxis,10/01/2016,Gross,85,2016,10,2016-7,Oct-16,FY17,1084
255663,canceled,10/01/2016,kcc_krone deal,360,1,360,100178096,Beauty & Grooming,C-ISB-106677,0,Payaxis,10/01/2016,Gross,360,2016,10,2016-7,Oct-16,FY17,1404
255698,complete,10/01/2016,shahi_buy one get one free Shahi Dal Moth,85,1,85,100178125,Soghaat,C-LHC-104902,0,cod,10/01/2016,Net,85,2016,10,2016-7,Oct-16,FY17,163
255729,canceled,10/01/2016,Omega_Omega_16Pcs Non-Stick Cookware Set,4000,1,4000,100178154,Home & Living,\N,0,Payaxis,10/01/2016,Gross,"4,000",2016,10,2016-9,Oct-16,FY17,8094
255764,complete,10/01/2016,RB_Household Bundle,999,1,799.2,100178186,Superstore,\N,199.8,Payaxis,10/01/2016,Net,999,2016,10,2016-10,Oct-16,FY17,10335
255800,complete,10/01/2016,shahi_buy one get one free Shahi Dal Moth,85,1,170,100178210,Soghaat,\N,0,Payaxis,10/01/2016,Net,85,2016,10,2016-10,Oct-16,FY17,10347
255836,canceled,10/01/2016,kcc_krone-Xtreme Horizon Deodarant,210,1,210,100178237,Beauty & Grooming,R-UET-50615,0,Payaxis,10/01/2016,Gross,210,2016,10,2016-7,Oct-16,FY17,800
255873,complete,10/01/2016,bata_5616462-black-38,300,1,300,100178266,Women's Fashion,\N,0,Payaxis,10/01/2016,Net,300,2016,10,2016-8,Oct-16,FY17,2784
255901,complete,10/01/2016,shahi_buy one get one free Shahi Dal Moong,85,1,85,100178285,Soghaat,\N,0,cod,10/01/2016,Net,85,2016,10,2016-9,Oct-16,FY17,7951
255950,complete,10/01/2016,Rubian_DZ09-Smartwatch,2999,1,2999,100178315,Mobiles & Tablets,\N,0,Payaxis,10/01/2016,Net,"2,999",2016,10,2016-9,Oct-16,FY17,9297
255983,complete,10/01/2016,shahi_buy one get one free Shahi Chewra ,85,2,170,100178339,Soghaat,90649,0,cod,10/01/2016,Net,170,2016,10,2016-8,Oct-16,FY17,2600
256014,complete,10/01/2016,dawlance_MD11S,6115,1,6115,100178360,Appliances,R-KHE-103983,0,Payaxis,10/01/2016,Net,"6,115",2016,10,2016-10,Oct-16,FY17,10381
256056,complete,10/01/2016,shahi_buy one get one free Shahi Munchy Mix,85,1,85,100178393,Soghaat,\N,0,cod,10/01/2016,Net,85,2016,10,2016-9,Oct-16,FY17,6271
256087,complete,10/01/2016,samsungGALAXY J3 LTE DS QC,18999,1,18999,100178424,Mobiles & Tablets,\N,0,Payaxis,10/01/2016,Net,"18,999",2016,10,2016-9,Oct-16,FY17,9011
256119,canceled,10/01/2016,kcc_sweethome,120,2,240,100178445,Home & Living,C-KHIW-30222,0,Payaxis,10/01/2016,Gross,240,2016,10,2016-7,Oct-16,FY17,820
256155,canceled,10/01/2016,shahi_buy one get one free Shahi Dal Moth,85,1,215,100178474,Soghaat,\N,0,cod,10/01/2016,Gross,85,2016,10,2016-10,Oct-16,FY17,10399
256190,canceled,10/01/2016,BHA_K.E.HMB-2001,1578,1,2397,100178500,Appliances,\N,0,Payaxis,10/01/2016,Gross,"1,578",2016,10,2016-7,Oct-16,FY17,2308
256229,complete,10/01/2016,shahi_buy one get one free Shahi Savory Mix,85,1,85,100178523,Soghaat,C-MUX-106847,0,cod,10/01/2016,Net,85,2016,10,2016-8,Oct-16,FY17,4999
